product_name,overall_rating,no_ratings,no_reviews,rating,title,review
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,4,Delightful,Key board lightings or Keyboard display colour and keys are both same. Key board keys in different colours good
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Classy product,"Thanks flipkart for this very amazing product for delivery.
Good performance ,classic design overall value for money product."
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Just wow!,By the way this product is amazing
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,2,Expected a better product,Battery back up is very low
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Awesome,Nice
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,1,Did not meet expectations,Stopped working in 2 months
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,4,Value-for-money,Power is not good. But got this laptop in a good deal at 31k.
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Excellent,Best laptop of hp
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Worth every penny,Sup
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,2,Good quality product,Very good
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Perfect product!,Good product with this price
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,4,Value-for-money,Verry good
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,3,Fair,Just online class use ok
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Perfect product!,Bought this laptop a month ago it works good and got it for affordable price of big billion days
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Awesome,Great perfomance
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,1,Worthless,Absolutely rubbish. The pc crashed on the first windows update. When the incident was raised they changed the mother board but couldn't retrieve the data in the laptop which is absolutely unacceptable. Donot purchase laptops online.
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,4,Delightful,Overall Great product
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Must buy!,To good
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Best in the market!,Good quality and value for money product
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Terrific purchase,Good product
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Worth every penny,"I received the product yesterday and based on initial usage I would like to comment on the following.

1. Product outlook and design are really good. Light weight.
2. With more than 2 hours of usage I am not seeing no heating problem.
3. Battery backup I have to use it for some more days to comment anything.
4. Hp product packaging was really good.
5. Video and audio looks excellent.

Cons:

1. Keyboard Backlight which is a very basic feature that HP should provide. I don't know what savings...
READ MORE"
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,2,Not good,Battery is very bad only 2Hour run time
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,3,Just okay,Nice product
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,2,Not good,Battery performance is very bad only 2-3 hours
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Simply awesome,Good
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Brilliant,Nice laptop 👍
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Must buy!,"Iam satisfied in this product, good perfomance
Good design, but battery is average, budget friendly"
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Terrific,Everything is fine but battery performed is little low
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Wonderful,All is well
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Worth every penny,Best Laptop in the market
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows...,4.2,5923,353,5,Terrific purchase,Very nice product but keyped light no have ins this product
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,4,Good choice,"Over all good product go for it👍
Display 5/5 👌
Sound 5/5👌
Performance 4.5/5👍
Build quality 4/5👍
Battery depends on use my use normal task overall 4-5 +hours backup heavy use hardly 2-3hours
Total plastic but hard materials used no dout amazing laptop use coolpad stand for better effective and sound in this price range I never see like this lap giving best sound u will love it definitely ram good 16gb used to slots upgrade upto 32gb and 512 gb ssd 1tb is good because 512 gd out of box...
READ MORE"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Wonderful,"Top notch performance according to the price bracket, battery also performs decent and give nearly 6:30 hrs of backup when used in efficiency mode. Display is also bright. Ram is also 16GB DDR5, at this budget Brands usually give DDR4. One good things is that I got a display with 165Hz of refresh rate but in box it is mentioned 144Hz that's a nice trackpad is smooth and support all gestures and i also got Basic MS Office softwares such as word, Excel, power point etc. Audio is PHENOMENAL litt...
READ MORE"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Brilliant,"Searching for a good budget gaming laptop ?
My experience: This is the one I have been using this laptop for 2 months now ...and I would say one thing this laptop doesn't disappoint me at any thing either you play games,listen music,consume multimedia or anything everything is just buttery smooth.
Display: It comes with a basic display with 45%ntsc, company claims 144hz but in display settings I could see 165hz not sure how much is the real refresh rate but I am sure that it is more than 144h...
READ MORE"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Just wow!,"Gaming experience very super
And very super"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Brilliant,The product is good and comes with a mux switch good for gaming and productivity I definitely recommend it value for money 😉 I definitely have no issues
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,4,Good quality product,"speakers are awesome
display is good
performance is top notch
Battery backup is 2 to 3 hrs"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Fabulous!,"Wonderful piece. Open delivery.
Son happy, so are we."
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,3,Good,The TGP of the rtx3050 is 65W from which I'm unsatisfied but the overall performance is brilliant the sound quality and the charging is too good.
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,"Good for almost 90% of your work, able to Play GTA 5.",Wanted to Play GTA 5. Able to play it even in low fan speed in the Nitro App.
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Terrific purchase,Very nice product
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,4,Nice product,"1.This is a nice product overall the sound in very good
2. battery is avg lasts around 4-5 on avg use.
3. performace vise it's a 4.5 3050 is good but a intel processer would be better.
4. Thermals are the thing it disappointed me in the vent below the screen is not a good place to be in also it heats up the lower part of the screen which is concerning I would give the thermals a 3.
5. The screen is good mine lags a bit which I don't like and definitely don't expect but the 144hz screen is qui...
READ MORE"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,4,Value-for-money,One thing they can add in nitro sense app that user can change keyboard color. Battery backup is slightly less. Rest is fine. Under 50k it's a good choice.
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,4,Very Good,Better then other available optio
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,4,Very Good,"It's my first day , I'm finding it good ."
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,4,Value-for-money,Over all good pr
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Highly recommended,Worth it to buy.
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Brilliant,Totally value for money 💰
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Terrific purchase,Great performance in a mid budget price
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Brilliant,Awesome 💯
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,3,Good,"Fingerprints are normally visible on body
Performance wise best deal
Screen is bleeding from edges i have noticed on last date of return policy and i requested return on product and called acer for this issue but they said its normal but i am not satisfied."
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Terrific,"1 Month Using Review Laptop
Display 5/4.5
Performance 5/5
Gaming 5/5
Speaker 4/5
Design 5/5
Keyboard 3/5
Keyboard Quality Not Good
Speaker is Decent Quality
Battery Backup Normal Performance 4 Hours and High Performance/ Gaming Time 2 Hours
All Games High Graphics Playing 90+ FPS"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Brilliant,Value for money
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,4,Good quality product,"Except the screen backlight bleeding everything's fine need to improve your display ACER !!
Everything's this laptop has to offer has above average experience except the display part ! Anyways good product!"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Awesome,as per my knowledge this is best laptop under 65k...
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,1,Utterly Disappointed,"Laptop performance nice but design is thirdclass, hot fan venting is screen side so screen heat too much during game also charger is very big so overall 1 rating"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Great product,Good
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Classy product,I will say this is beast gaming laptop in this budget strongly recommended
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Simply awesome,"It is working so good I use it as for my heavy games,gta 5,god of war 4,I use Adobe after effects and premier pro, using for office use to and for my study performance is good just one thing seller should also provide accessories like bags ,mouse etc other wise performance is good good for anytype of work"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,1,Very poor,Worst experience with this laptop. It doesn't turn on on battery within a month of usage I got to know this issue
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,5,Worth every penny,"Great product at this price range
Gaming is smooth haven't played that much till now.tried valorant and PUBG pc they were as smooth as butter
Pc is fast as expected
Don't take much time to start"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,4,Delightful,Good budget friendly gaming laptop
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,4,Good choice,"This is my first laptop so I don't have so my knowledge in this field (keep in mind)
1.display is average and viewing angle is not good.
2. Performance for the price is very good but only after charger plug in.
3. Battery is not up to the mark, like 3-4 hours.
4. Design is up to mark and speakar are above average."
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,4,Wonderful,"This has a 65w tgp and the fans are too loud
CPU temps can get high , CPU performance is not stable
Acer display screen bleeding is also seen
Other than that in all other aspects quality is good"
Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/...,4.3,306,35,2,Slightly disappointed,Windows defender not working or can't start
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Worth the money,Nice Product and lowest price
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Delightful,Good prudent in low budget
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,3,Nice,"This laptop is good for general use. Performance is good as per price range .

Pros : build and design.
Cons : storage"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Wonderful,GOOD LAPTOP. COSTMER CARE RESPONSE GOOD.
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Excellent,Value for money
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Highly recommended,"Good quality Laptop for students who is beginnings .
Very good performance
Battery 6 hours"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Terrific purchase,"Wow.... it's very good product that too in low price... Battery, display, function everything is super about it... I'm very satisfied with this product and recommend to others... The summary which was given in product it's actual true...
Perfect product for Middle class students ☺️😊🎁"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Terrific purchase,"Low price in best laptop, very good Product.i like it, Thankyou Flipkart and welker company."
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Value-for-money,This is best laptop for student usage.
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Delightful,The product is good
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Wonderful,Nice
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Mind-blowing purchase,Nice product 👍
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Awesome,The podack is all good
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Excellent,Low budget laptop but value for money
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Terrific purchase,Nice laptop fast running
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Worth every penny,"After review 10 days
Good product in this price
4k support
Good battary backup"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Good quality product,"This is a much more efficient computer than the rated price. This is a must buy walker laptop is an amazing machine.
Thanks"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Worth the money,Nice product
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Really Nice,"Very good product in this price range, value for money
Thank You Flipkart"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Worth every penny,Laptop budget for students best value for money
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Must buy!,Good product 👍
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Classy product,The product is good. Cost effective for Students
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Worth the money,This is a mini laptop and very handy. Windows 11 is an additional advantage. Speed is quite good. It is a very good product in this price range. I am using it for some time for my presentations and it works very smoothly.
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Best in the market!,Just go for it. Wow products at lowest price
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,3,Just okay,Microsoft office is not given in laptop
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Classy product,Good 😊💝
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Best in the market!,Vallu for money display also goog
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Really Nice,Good
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Nice product,Nice laptop
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Delightful,Nice lap
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Mind-blowing purchase,This is very good Laptop in budgeted cost... Having true value for money
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Unsatisfactory,"Very very worst laptop

Not in worked keyboard

Not in worked left and right side speakers

Dead slow

Only 3 application installed memory will be filled

Don't buy this product"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,3,Does the job,"Very lovely
Best for office work
Really loved it❤️"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Did not meet expectations,Kharab product not working
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Worth every penny,Yes this is best🥰 for working but this is not a gaming laptop 💻✅
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Terrific,The best product best display the good product 😘
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Simply awesome,"Good build quality, overall the product is great value for money."
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Highly recommended,"I am using for 15 days and it's smooth running without any problem, battery backup is also good

In this budget performance is super."
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Brilliant,Very nice products
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Just wow!,Very good
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,3,Does the job,Overall good for students beginners for attending online classes or doing small task.
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,3,Fair,Memory sige need to improve
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Useless product,"Battery life only 10 minute,"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Simply awesome,Value for money Wow really very good...hary up buying
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Highly recommended,Very good products For not only student but also used this laptop for other work..
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,2,Could be way better,Not good pro
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,2,Expected a better product,Very bad product
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Really Nice,Its been phenomenal laptop for the students who have just begun their academic journey with computer. Just about perfect for the beginners!!!
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Really Nice,"Good product ,nice performance value for money's..thanks to walker team"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Very poor,"Waste of money, it's not working"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Very poor,Very very bad product. Do not buy anyone
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Did not meet expectations,It's very bad product too bad 25days ago its completely not working worst item
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,3,Fair,Sound don't like
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Horrible,Bad laptop
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Perfect product!,For the minimum amount this product is most worthy. Battery getting heat faster. But otherwise this is a good product.
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Good quality product,Nice laptop
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Good choice,Nice product. Thank you flipkart...
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,2,Hated it!,Bad battey backup
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Moderate,Don't like it bettry very poor warking
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Useless product,Just looking good working the worstest.It's like a toy for kids not for working.Totally waste of money.
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,2,Not good,Laptop is very low price and this laptop is affordable to poor family's but laptop battery backup is very bad
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Great product,Good condition and beautiful product thanks Flipkart
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Absolute rubbish!,There are few key's are not working don't buy this product
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Must buy!,Nice itam
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,3,Fair,Not bed average
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,2,Slightly disappointed,Money wais
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Hated it!,"Very bad product don't buy
No service centre
They are make fool every costomer 👎🏻👎🏻👎🏻"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Worth the money,best in this rate!
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Pretty good,Product is best at this price segment. Value for money. Made in india product. They need to add a cpu fan and heat sink to reduce heat or they implement any new technology to reduce heat. Otherwise performance is ok.
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Best in the market!,Good product value for money
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Simply awesome,The Walker laptop is good
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,3,Nice,Product is good but Keyboard is not working properly
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,2,Could be way better,Over heating 😈
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Wonderful,Nice product for students
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Simply awesome,"So wonderful to good
Nice 👍"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Wonderful,Value for money bahut Shandar product
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Great product,Ok 👌
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Horrible,Produc is good but after one month get disturbed before use
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Fabulous!,Good
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Unsatisfactory,Very Poor Performance
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Pretty good,Good 👍
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Highly recommended,"Clock Speed is very very important in every laptop , i give 5 star rating becase i went to highlight this comment , This laptop clock speed is very slow , so if your working on ms office its good not better, and forget to do other things like normal graphic design , basic editing and others ,I took it thinking that I could do some graphic work in it but I was proved wrong.But if you just want to work on the sheet, that's fine."
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Perfect product!,Very good laptop all students useful
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Nice product,Value for money but battery low 4 hars display
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Utterly Disappointed,Laptop heat after use 15 mints some kye are not working battery backup is not god
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Utterly Disappointed,Please don't buy after 3 months it's not working
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Pretty good,"Best laptop this price
Value for money"
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,3,Just okay,Ok
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Classy product,"Value for money.FHD IPS display. Very lightweight and 5-6 hours of battery backup. Good enough for light usage.
Not for heavy usage."
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,3,Decent product,Worth for money and product it's good
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Waste of money!,Camera is. Not working leptop si hoting
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,4,Wonderful,This product so value for money and good conditions so guys price and laptop okay good 👍
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Waste of money!,All keyboards are not working
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Highly recommended,Very much cheap price at good configuration
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Super!,"Your product is very good, display quality is also good, the product is good for how much money."
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Terrific purchase,Very nice......👍🏻👌🏻👌🏻
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Great product,low price best quality thankyou Flipkart...
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,5,Best in the market!,"Must buy.
Good purchase.
Provide value for money."
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Not recommended at all,To bad leptop
walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Window...,3.7,1412,188,1,Good quality product,Value of money
HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11...,4.0,68,5,4,Delightful,If you need good quality web cam then don't buy it otherwise all are good
